[COMPONENTS]
@C1:count_dewp,count_slp,count_stp,count_temp,count_visib,count_wdsp,da,dewp,flag_max,flag_min,flag_prcp,fog,gust,hail,max,min,mo,mxpsd,prcp,rain_drizzle,slp,sndp,snow_ice_pellets,stn,stp,temp,thunder,tornado_funnel_cloud,visib,wdsp,year
@C2:cz_fips_code,cz_name,cz_type,damage_crops,damage_property,deaths_direct,deaths_indirect,episode_id,event_azimuth,event_begin_time,event_end_time,event_id,event_latitude,event_longitude,event_point,event_range,event_timezone,event_type,flood_cause,injuries_direct,injuries_indirect,location_index,magnitude,magnitude_type,reference_location,source,tor_f_scale,tor_length,tor_other_wfo,tor_width,wfo
@C3:adaptive_qc_flags,air_temperature,amt_pressure_tend,attm_count,box_system_indicator,callsign,characteristic_of_ppp,cloud_height,cloud_height_indicator,country_code,deck,dewpoint_temperature,dpt_indicator,dup_check,dup_status,external,high_cloud_type,hour,id_indicator,imma_version,indicator_for_temp,intermediate_reject_flag,landlocked_flag,latlong_indicator,low_cloud_type,lower_cloud_amount,middle_cloud_type,national_source_indicator,ncdc_qc_flags,nightday_flag,one_degree_box_number,past_weather,platform_type,present_weather,pressure_bias,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,sea_level_pressure,sea_surface_temp,second_country_code,ship_course,ship_speed,source_exclusion_flags,source_id,sst_measurement_method,swell_direction,swell_height,swell_period,swell_period_indicator,ten_degree_box_number,time_indicator,total_cloud_amount,track_check,trimming_flags,unique_report_id,visibility,visibility_indicator,wave_direction,wave_height,wave_period,wave_period_indicator,wbt_indicator,wetbulb_temperature,wind_direction_indicator,wind_direction_true,wind_speed,wind_speed_indicator
@C4:day,month,year
@C5:latitude,longitude
@C6:damage_description,damage_millions_dollars,deaths,deaths_description,houses_damaged,houses_damaged_description,houses_destroyed,houses_destroyed_description,id,injuries,injuries_description,location_name,region_code
@C7:file_name,funding_organization,platform_name,project_name,source_organization
@C8:comments,location,report_point,time
@C9:focal_depth,missing,missing_description,total_damage_description,total_deaths,total_deaths_description,total_houses_damaged,total_houses_damaged_description,total_houses_destroyed,total_houses_destroyed_description,total_injuries,total_injuries_description,total_missing,total_missing_description
@C10:area_land_meters,area_water_meters,int_point_lat,int_point_lon
@C11:array1,array2,array_end_local,array_end_utc,array_start_local,array_start_utc,hp1_ad,hp1_dist,hp2_ad,hp2_dist,hp3_ad,hp3_dist
@C12:bearing,distance,effort,effort_type,local_ship_date,sighting_local_time,species_id,total_best,total_high,total_low
@C13:area_land_meters,area_water_meters,internal_point_geom
@C14:acoustic_detection_number,beam_distance,beam_time_utc,detection_distance,first_angle,first_distance,species1_id,species2_id,species3_id
@C15:sensor_depth,start_date,start_time
@C16:cwa,fe_area,shape_geometry,shortname,state_zone,time_zone,zone
@C17:detection_time_end_utc,detection_time_start_local,detection_time_start_utc
@C18:local_time,utc_time
@C19:lat,lon
@C20:file_link,sample_rate,start_date,start_time
@C21:congress_session,district_fips_code,district_geom,functional_status
@C22:lat,lon,recording,sample_rate_hz
@C23:internal_point_lat,internal_point_lon
@C24:cloud_path,duration,sample_rate

[TABLES]
Format: schema.table|components|columns
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1970|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1953|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1967|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1979|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1958|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1974|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2010|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1959|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1968|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1954|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2016|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2001|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2000|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1986|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1987|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2008|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1995|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1969|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1996|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1961|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1993|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2012|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.HAIL_REPORTS|@C5,@C8|county,size,timestamp,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2017|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1990|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1964|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1952|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2022|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1978|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1951|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2024|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2013|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2011|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2009|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.NWS_FORECAST_REGIONS|@C16,@C19|name,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1983|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1988|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1984|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2007|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1957|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1973|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1994|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1982|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2023|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1975|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1955|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1963|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2018|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1956|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2019|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1965|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2003|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1997|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1971|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2002|@C2|state,state_fips_code
NOAA_HISTORIC_SEVERE_STORMS.WIND_REPORTS|@C5,@C8|timestamp,state,speed,county
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2015|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.TORNADO_PATHS||magnitude,time_zone_offset,end_lat,storm_date,injured_count,yearly_tornado_count,end_long,storm_time,length,crop_loss,start_lon,width,tornado_path_geom,state_fips_code,state_abbreviation,fatality_count,state_name,property_loss,start_lat
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1962|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1980|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_2021|@C2|state_fips_code,state
NOAA_HISTORIC_SEVERE_STORMS.STORMS_1992|@C2|state,state_fips_code
NOAA_ICOADS.ICOADS_CORE_2016|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2015|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2012|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2001_2004|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2007|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2014|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2005|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2017|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2009|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2006|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2011|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2008|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2010|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_1662_2000|@C3,@C4,@C5|timestamp
NOAA_ICOADS.ICOADS_CORE_2013|@C3,@C4,@C5|timestamp
NOAA_PASSIVE_ACOUSTIC_INDEX.SANCTSOUND_METADATA|@C20,@C5,@C7|sensor_depth,recording_percent,data_collection_name
NOAA_PASSIVE_ACOUSTIC_INDEX.NRS_METADATA|@C19,@C20,@C7|point_geom,sensor_depth,deployment_name,duration
NOAA_SIGNIFICANT_EARTHQUAKES.EARTHQUAKES|@C4,@C5,@C6,@C9|eq_mag_mfa,total_damage_millions_dollars,second,eq_mag_mw,eq_primary,state,intensity,flag_tsunami,eq_mag_mb,hour,eq_mag_unk,country,eq_mag_ml,minute,eq_mag_ms
GEO_US_BOUNDARIES.ADJACENT_STATES||state,neighbors_fips_code,state_fips_code,state_name,neighbors_state
GEO_US_BOUNDARIES.METROPOLITAN_DIVISIONS|@C13|csa_code,name,mtfcc_feature_class_code,internal_point_latitude,geo_id,internal_point_longitude,lsad_code,metdiv_geom,cbsa_code,metdiv_code,lsad_name
GEO_US_BOUNDARIES.CBSA|@C13|name,cbsa_fips_code,cbsa_geom,csa_geo_id,lsad_code,msa_indicator,lsad_name,internal_point_longitude,internal_point_latitude,mtfcc_feature_class_code,geo_id
GEO_US_BOUNDARIES.CONGRESS_DISTRICT_116|@C10,@C21|lsad_name,lsad_code,state_fips_code,geo_id,mtfcc_feature_class_code,int_point_geom
GEO_US_BOUNDARIES.CSA|@C13,@C23|geo_id,lsad_name,msa_lsad_code,mtfcc_feature_class_code,name,csa_geom,csa_code
GEO_US_BOUNDARIES.NATIONAL_OUTLINE||aff_geo_id,us_outline_geom,name,geo_id
GEO_US_BOUNDARIES.RAILWAYS||railway_geom,geo_id,mtfcc_feature_class_code,full_name
GEO_US_BOUNDARIES.COUNTIES|@C10|cbsa_fips_code,county_gnis_code,lsad_code,mtfcc_feature_class_code,fips_class_code,county_geom,geo_id,lsad_name,int_point_geom,county_fips_code,functional_status,state_fips_code,csa_fips_code,county_name,met_div_fips_code
GEO_US_BOUNDARIES.NWS_FORECAST_REGIONS|@C16,@C19|name,state
GEO_US_BOUNDARIES.ZIP_CODES|@C13,@C23|zip_code,fips_class_code,zip_code_geom,state_code,state_fips_code,county,functional_status,state_name,mtfcc_feature_class_code,city
GEO_US_BOUNDARIES.COASTLINE||coastline_geom,name
GEO_US_BOUNDARIES.CONGRESS_DISTRICT_115|@C10,@C21|mtfcc_feature_class_code,geo_id,lsad_code,int_point_geom,state_fips_code,lsad_name
GEO_US_BOUNDARIES.STATES|@C10|state_fips_code,division_code,functional_status,int_point_geom,state_gnis_code,geo_id,state,region_code,state_name,state_geom,mtfcc_feature_class_code,lsad_code
GEO_US_BOUNDARIES.ADJACENT_COUNTIES||neighbors_fips_code,county_fips_code,neighbors,neighbors_state,state,county
GEO_US_BOUNDARIES.URBAN_AREAS|@C13,@C23|urban_area_geom,geo_id,name,functional_status,urban_area_code,area_lsad_code,lsad_name,type,mtfcc_feature_class_code
GEO_US_BOUNDARIES.CNECTA|@C10|lsad,geo_id,mtfcc_feature_class_code,cnecta_geom,name_lsad,name,cnecta_fips_code
NOAA_PASSIVE_BIOACOUSTIC.NCEI_SANCTSOUND_PAD_METADATA|@C15,@C22,@C7|data_collection_name
NOAA_PASSIVE_BIOACOUSTIC.NCEI_NEFSC_PAD_METADATA|@C15,@C24,@C7|shape4,shape1,shape5,shape9,shape2,data_collection_name,shape3,shape8,shape7,shape6,shape10
NOAA_PASSIVE_BIOACOUSTIC.NCEI_AFSC_PAD_METADATA|@C15,@C24,@C7|shape,data_collection_name
NOAA_PASSIVE_BIOACOUSTIC.NCEI_NRS_PAD_METADATA|@C15,@C22,@C7|deployment_name
NOAA_PRELIMINARY_SEVERE_STORMS.TORNADO_REPORTS|@C5,@C8|timestamp,f_scale,county,state
NOAA_PRELIMINARY_SEVERE_STORMS.HAIL_REPORTS|@C5,@C8|state,county,timestamp,size
NOAA_PRELIMINARY_SEVERE_STORMS.WIND_REPORTS|@C5,@C8|county,speed,state,timestamp
NOAA_GSOD.GSOD1955|@C1|wban
NOAA_GSOD.GSOD1957|@C1|wban
NOAA_GSOD.GSOD2020|@C1|wban,date
NOAA_GSOD.GSOD1981|@C1|wban
NOAA_GSOD.STATIONS|@C19|elev,usaf,country,call,wban,name,begin,state,end
NOAA_GSOD.GSOD1978|@C1|wban
NOAA_GSOD.GSOD1931|@C1|wban
NOAA_GSOD.GSOD1961|@C1|wban
NOAA_GSOD.GSOD2007|@C1|wban
NOAA_GSOD.GSOD1998|@C1|wban
NOAA_GSOD.GSOD1943|@C1|wban
NOAA_GSOD.GSOD1963|@C1|wban
NOAA_GSOD.GSOD1977|@C1|wban
NOAA_GSOD.GSOD1979|@C1|wban
NOAA_GSOD.GSOD2013|@C1|wban
NOAA_GSOD.GSOD1990|@C1|wban
NOAA_GSOD.GSOD1965|@C1|wban
NOAA_GSOD.GSOD1997|@C1|wban
NOAA_GSOD.GSOD1995|@C1|wban
NOAA_GSOD.GSOD1982|@C1|wban
NOAA_GSOD.GSOD1973|@C1|wban
NOAA_GSOD.GSOD1947|@C1|wban
NOAA_GSOD.GSOD1964|@C1|wban
NOAA_GSOD.GSOD1994|@C1|wban
NOAA_GSOD.GSOD1941|@C1|wban
NOAA_GSOD.GSOD2016|@C1|wban
NOAA_GSOD.GSOD1936|@C1|wban
NOAA_GSOD.GSOD1987|@C1|wban
NOAA_GSOD.GSOD1953|@C1|wban
NOAA_GSOD.GSOD1939|@C1|wban
NOAA_GSOD.GSOD1937|@C1|wban
NOAA_GSOD.GSOD1945|@C1|wban
NOAA_GSOD.GSOD1954|@C1|wban
NOAA_GSOD.GSOD1968|@C1|wban
NOAA_GSOD.GSOD2001|@C1|wban
NOAA_GSOD.GSOD1967|@C1|wban
NOAA_GSOD.GSOD1966|@C1|wban
NOAA_GSOD.GSOD2008|@C1|wban
NOAA_GSOD.GSOD2005|@C1|wban
NOAA_GSOD.GSOD1958|@C1|wban
NOAA_GSOD.GSOD1952|@C1|wban
NOAA_GSOD.GSOD2000|@C1|wban
NOAA_GSOD.GSOD1950|@C1|wban
NOAA_GSOD.GSOD1984|@C1|wban
NOAA_GSOD.GSOD1946|@C1|wban
NOAA_GSOD.GSOD1999|@C1|wban
NOAA_GSOD.GSOD1971|@C1|wban
NOAA_GSOD.GSOD2022|@C1|wban,date
NOAA_GSOD.GSOD1988|@C1|wban
NOAA_GSOD.GSOD1993|@C1|wban
NOAA_GSOD.GSOD2018|@C1|wban
NOAA_GSOD.GSOD1996|@C1|wban
NOAA_GSOD.GSOD1944|@C1|wban
NOAA_GSOD.GSOD1975|@C1|wban
NOAA_GSOD.GSOD1972|@C1|wban
NOAA_GSOD.GSOD2014|@C1|wban
NOAA_GSOD.GSOD1989|@C1|wban
NOAA_GSOD.GSOD1986|@C1|wban
NOAA_GSOD.GSOD1929|@C1|wban
NOAA_GSOD.GSOD1948|@C1|wban
NOAA_GSOD.GSOD1932|@C1|wban
NOAA_GSOD.GSOD1956|@C1|wban
NOAA_GSOD.GSOD1974|@C1|wban
NOAA_GSOD.GSOD2006|@C1|wban
NOAA_GSOD.GSOD1980|@C1|wban
NOAA_GSOD.GSOD2010|@C1|wban
NOAA_GSOD.GSOD1992|@C1|wban
NOAA_GSOD.GSOD2002|@C1|wban
NOAA_GSOD.GSOD2003|@C1|wban
NOAA_GSOD.GSOD2009|@C1|wban
NOAA_GSOD.GSOD1960|@C1|wban
NOAA_GSOD.GSOD2024|@C1|wban,date
NOAA_GSOD.GSOD1942|@C1|wban
NOAA_GSOD.GSOD1934|@C1|wban
NOAA_GSOD.GSOD1940|@C1|wban
NOAA_GSOD.GSOD2012|@C1|wban
NOAA_GSOD.GSOD1962|@C1|wban
NOAA_GSOD.GSOD1976|@C1|wban
NOAA_GSOD.GSOD2017|@C1|wban
NOAA_GSOD.GSOD1970|@C1|wban
NOAA_GSOD.GSOD1985|@C1|wban
NOAA_GSOD.GSOD1959|@C1|wban
NOAA_GSOD.GSOD1983|@C1|wban
NOAA_GSOD.GSOD2019|@C1|wban
NOAA_GSOD.GSOD1938|@C1|wban
NOAA_GSOD.GSOD1991|@C1|wban
NOAA_GSOD.GSOD1935|@C1|wban
NOAA_GSOD.GSOD2004|@C1|wban
NOAA_GSOD.GSOD2021|@C1|wban,date
NOAA_GSOD.GSOD2015|@C1|wban
NOAA_GSOD.GSOD2011|@C1|wban
NOAA_GSOD.GSOD1933|@C1|wban
NOAA_GSOD.GSOD1951|@C1|wban
NOAA_GSOD.GSOD1969|@C1|wban
NOAA_GSOD.GSOD1930|@C1|wban
NOAA_GSOD.GSOD2023|@C1|wban,date
NOAA_GSOD.GSOD1949|@C1|wban
NOAA_TSUNAMI.HISTORICAL_RUNUPS|@C4,@C5,@C6|distance_from_source,water_ht,tsevent_id,timestamp,period,travel_time_hours,horizontal_inundation,arr_day,doubtful,country,arr_hour,arr_min,first_motion,travel_time_minutes,state,type_measurement_id
NOAA_TSUNAMI.HISTORICAL_SOURCE_EVENT|@C4,@C5,@C6,@C9|warning_status,state,iida,timestamp,abe,soloviev,cause_code,maximum_water_height,event_validity,country,total_damage_in_millions_dollars,primary_magnitude
NOAA_HURRICANES.HURRICANES|@C5|bom_tnum,iflag,reunion_latitude,bom_r50_ne,season,ds824_pressure,hko_pressure,bom_eye,nature,reunion_longitude,usa_r50_sw,nadi_pressure,newdelhi_dp,bom_type,bom_r64_nw,mlc_class,reunion_wind,reunion_r34_nw,newdelhi_ci,usa_r50_ne,bom_r50_sw,usa_r34_se,bom_r64_se,reunion_r34_ne,reunion_r50_sw,mlc_wind,usa_r34_nw,td9635_latitude,bom_poci,usa_r64_ne,hko_wind,reunion_r50_ne,hko_cat,neumann_pressure,ds824_wind,basin,cma_cat,bom_pos_method,bom_latitude,usa_r64_se,ds824_longitude,usa_eye,tokyo_longitude,iso_time,newdelhi_pressure,reunion_tnum,usa_r64_nw,bom_r34_sw,tokyo_r30_long,wmo_agency,subbasin,bom_r34_nw,cma_pressure,cma_latitude,bom_r34_se,td9635_wind,wellington_latitude,usa_roci,bom_r64_ne,usa_r50_nw,usa_agency,tokyo_latitude,usa_r50_se,wmo_pressure,usa_longitude,td9635_longitude,landfall,usa_status,sid,nadi_wind,wmo_wind,usa_r34_sw,tokyo_r30_short,usa_pressure,reunion_r34_sw,nadi_longitude,tokyo_r50_short,usa_r34_ne,bom_pressure_method,mlc_pressure,track_type,usa_rmw,usa_r64_sw,usa_record,tokyo_grade,reunion_r64_nw,newdelhi_latitude,ds824_latitude,hko_latitude,tokyo_r50_longitude,cma_wind,cma_longitude,etl_timestamp,reunion_r64_sw,usa_atcf_id,reunion_r50_se,wellington_longitude,ds824_stage,tokyo_wind,nadi_latitude,reunion_r34_se,reunion_r64_ne,newdelhi_poci,neumann_latitude,reunion_pressure,newdelhi_longitude,source_url,bom_r50_se,usa_latitude,td9636_wind,td9636_longitude,td9636_pressure,bom_r34_ne,mlc_longitude,wellington_wind,bom_roci,bom_ci,hko_longitude,tokyo_r50_dir,newdelhi_grade,reunion_r64_se,neumann_class,reunion_rmw,usa_wind,name,td9635_roci,reunion_type,reunion_ci,bom_wind,usa_sshs,mlc_latitude,bom_rmw,tokyo_land,wellington_pressure,tokyo_pressure,nadi_cat,bom_pressure,td9636_stage,td9635_pressure,reunion_r50_nw,bom_longitude,tokyo_r30_dir,newdelhi_wind,number,usa_poci,bom_r50_nw,dist2land,neumann_wind,bom_r64_sw,neumann_longitude,td9636_latitude
