[COMPONENTS]

[TABLES]
Format: schema.table|components|columns
CYBERSYN.FHFA_UNIFORM_APPRAISAL_ATTRIBUTES||VARIABLE_GROUP,VARIABLE_NAME,CATEGORY,CHARACTERISTIC,UNIT,APPRAISAL_PURPOSE,FREQUENCY,VARIABLE
CYBERSYN.FREDDIE_MAC_HOUSING_ATTRIBUTES||VARIABLE_NAME,VARIABLE,UNIT,FREQUENCY,MEASURE
CYBERSYN.IRS_MIGRATION_BY_CHARACTERISTIC_ATTRIBUTES||AGE_GROUP,UNIT,RETURN_GROUP,FREQUENCY,VARIABLE,SEASONALLY_ADJUSTED,INCOME_BRACKET,VARIABLE_NAME
CYBERSYN.FHFA_HOUSE_PRICE_TIMESERIES||VALUE,UNIT,DATE,GEO_ID,VARIABLE,VARIABLE_NAME
CYBERSYN.HOME_MORTGAGE_DISCLOSURE_ATTRIBUTES||TOTAL_POINTS_AND_FEES,OCCUPANCY_TYPE,CENSUSTRACT_MEDIAN_AGE_OF_HOUSING_UNITS,INTEREST_ONLY_PAYMENT,APPLICANT_ETHNICITY,PRIMARY_DENIAL_REASON,MSA_NAME,GSE_CONFORMING_LOAN_LIMIT,COUNTY_NAME,ORIGINATION_CHARGES,CO_APPLICANT_AGE,CO_APPLICANT_SEX,INITIALLY_PAYABLE_TO_INSTITUTION,MANUFACTURED_HOME_SECURED_PROPERTY_TYPE,HOME_CONSTRUCTION_METHOD,MSA_GEO_ID,STATE_GEO_ID,APPLICANT_RACE,APPLICANT_INCOME,FOR_BUSINESS_OR_COMMERCIAL_PURPOSE,LIEN_STATUS,TOTAL_LOAN_COSTS,STATE_NAME,PERCENT_MULTIFAMILY_AFFORDABLE_UNITS,CENSUSTRACT_MINORITY_POPULATION_PERCENT,MANUFACTURED_HOME_LAND_PROPERTY_INTEREST,RATE_SPREAD,ACTION_TAKEN,NEGATIVE_AMORTIZATION,CO_APPLICANT_RACE,CO_APPLICANT_CREDIT_SCORE_SERVICE,APPLICATION_SUBMISSION_DESTINATION,TOTAL_HOUSING_UNITS,CENSUSTRACT_POPULATION,LOAN_TERM,HOEPA_HIGH_COST_MORTGAGE,APPLICANT_AGE,MSA_MEDIAN_FAMILY_INCOME,COMBINED_LOAN_TO_VALUE_RATIO,INTRO_RATE_PERIOD,PURCHASER_TYPE,OTHER_NONAMORTIZING_FEATURES,INTEREST_RATE,LOAN_AMOUNT,APPLICANT_AGE_ABOVE_62,PREPAYMENT_PENALTY_TERM,COUNTY_GEO_ID,OPEN_END_LINE_OF_CREDIT,CO_APPLICANT_ETHNICITY,REVERSE_MORTGAGE,LOAN_TYPE,INTEREST_RATE_DISCOUNT_POINTS_PAID,CO_APPLICANT_AGE_ABOVE_62,BALLOON_PAYMENT,AUTOMATED_UNDERWRITING_SYSTEM,CENSUSTRACT_GEO_ID,CENSUSTRACT_OWNER_OCCUPIED_UNIT_COUNT,LENDER_CREDITS,CENSUSTRACT_TO_MSA_INCOME_RATIO,PROPERTY_VALUE,YEAR,PREAPPROVAL,DEBT_TO_INCOME_RATIO,FINANCIAL_INSTITUTION_NAME,ALL_DENIAL_REASONS,LOAN_PURPOSE,APPLICANT_SEX,CENSUSTRACT_ONE_TO_FOUR_FAMILY_HOME_COUNT,LEGAL_ENTITY_IDENTIFIER,APPLICANT_CREDIT_SCORE_SERVICE
CYBERSYN.GEOGRAPHY_CHARACTERISTICS||RELATIONSHIP_START_DATE,RELATIONSHIP_END_DATE,GEO_NAME,GEO_ID,RELATIONSHIP_TYPE,VALUE
CYBERSYN.USPS_ADDRESS_CHANGE_ATTRIBUTES||VARIABLE_NAME,UNIT,REQUEST_TYPE,MEASURE,FREQUENCY,VARIABLE
CYBERSYN.FHFA_MORTGAGE_PERFORMANCE_TIMESERIES||DATE,UNIT,GEO_ID,VARIABLE_NAME,VARIABLE,VALUE
CYBERSYN.IRS_MIGRATION_BY_CHARACTERISTIC_TIMESERIES||VARIABLE_NAME,VARIABLE,UNIT,DATE,VALUE,GEO_ID
CYBERSYN.US_ADDRESSES||STREET_DIRECTIONAL_SUFFIX,STREET_DIRECTIONAL_PREFIX,LONGITUDE,ID_COUNTRY,ID_ZIP,ADDRESS_ID,ZIP,ID_STATE,LATITUDE,STREET_TYPE,NUMBER,UNIT,STREET,CITY,ID_CITY,STATE
CYBERSYN.USPS_ADDRESS_CHANGE_TIMESERIES||VARIABLE_NAME,DATE,VARIABLE,GEO_NAME,GEO_ID,VALUE
CYBERSYN.GEOGRAPHY_INDEX||LEVEL,ISO_ALPHA2,GEO_ID,ISO_3166_2_CODE,ISO_NUMERIC_CODE,GEO_NAME,ISO_NAME,ISO_ALPHA3
CYBERSYN.FREDDIE_MAC_HOUSING_TIMESERIES||VALUE,VARIABLE_NAME,DATE,GEO_ID,UNIT,VARIABLE
