[COMPONENTS]
@C1:count_dewp,count_slp,count_stp,count_temp,count_visib,count_wdsp,da,dewp,flag_max,flag_min,flag_prcp,fog,gust,hail,max,min,mo,mxpsd,prcp,rain_drizzle,slp,sndp,snow_ice_pellets,stn,stp,temp,thunder,tornado_funnel_cloud,visib,wdsp,year
@C2:dropoff_datetime,dropoff_latitude,dropoff_longitude,extra,fare_amount,imp_surcharge,mta_tax,passenger_count,pickup_latitude,pickup_longitude,rate_code,store_and_fwd_flag,tip_amount,tolls_amount,total_amount,trip_distance,vendor_id
@C3:distance_between_service,ehail_fee,payment_type,time_between_service,trip_type
@C4:boro_ct,borocode,boroname,cb_num,cncldist,nta,nta_name,st_assem,st_senate,tree_dbh,zip_city,zipcode
@C5:latitude,longitude
@C6:dispatching_base_num,location_id,service_zone,zone
@C7:spc_common,spc_latin

[TABLES]
Format: schema.table|components|columns
NEW_YORK._311_SERVICE_REQUESTS|@C5|agency,location_type,park_facility_name,facility_type,cross_street_1,bridge_highway_segment,due_date,taxi_pickup_location,bbl,city,x_coordinate,incident_address,bridge_highway_direction,created_date,closed_date,resolution_action_updated_date,location,bridge_highway_name,open_data_channel_type,taxi_company_borough,road_ramp,resolution_description,borough,vehicle_type,agency_name,complaint_type,status,cross_street_2,y_coordinate,incident_zip,community_board,descriptor,landmark,intersection_street_2,intersection_street_1,unique_key,street_name,park_borough,address_type
NEW_YORK.TLC_GREEN_TRIPS_2015|@C2,@C3|pickup_datetime
NEW_YORK.TREE_CENSUS_1995|@C5,@C7|censustract_2010,recordid,zip_new,borough,diameter,house_number,sidewalk_condition,street,nta_2010,segmentid,censusblock_2010,species,cb_original,y,zip_original,x,location,status,address,site,support_structure,cb_new,wires
NEW_YORK.TLC_YELLOW_TRIPS_2016|@C2|pickup_datetime,payment_type
NEW_YORK.CITIBIKE_STATIONS|@C5|eightd_has_available_keys,num_docks_available,is_installed,name,num_bikes_available,region_id,is_renting,station_id,num_bikes_disabled,num_docks_disabled,short_name,last_reported,rental_methods,capacity,eightd_has_key_dispenser,is_returning
NEW_YORK.TLC_YELLOW_TRIPS_2011|@C2|payment_type,pickup_datetime
NEW_YORK.TLC_GREEN_TRIPS_2013|@C2,@C3|pickup_datetime
NEW_YORK.TLC_FHV_TRIPS_2015|@C6|pickup_datetime,borough
NEW_YORK.TLC_YELLOW_TRIPS_2012|@C2|payment_type,pickup_datetime
NEW_YORK.TLC_FHV_TRIPS_2016|@C6|borough,pickup_datetime
NEW_YORK.TLC_YELLOW_TRIPS_2014|@C2|payment_type,pickup_datetime
NOAA_GSOD.GSOD1955|@C1|wban
NOAA_GSOD.GSOD1957|@C1|wban
NOAA_GSOD.GSOD2020|@C1|wban,date
NOAA_GSOD.GSOD1981|@C1|wban
NOAA_GSOD.STATIONS||elev,country,usaf,lon,call,wban,name,begin,state,end,lat
NOAA_GSOD.GSOD1978|@C1|wban
NOAA_GSOD.GSOD1931|@C1|wban
NOAA_GSOD.GSOD1961|@C1|wban
NOAA_GSOD.GSOD2007|@C1|wban
NOAA_GSOD.GSOD1998|@C1|wban
NOAA_GSOD.GSOD1943|@C1|wban
NOAA_GSOD.GSOD1963|@C1|wban
NOAA_GSOD.GSOD1977|@C1|wban
NOAA_GSOD.GSOD1979|@C1|wban
NOAA_GSOD.GSOD2013|@C1|wban
NOAA_GSOD.GSOD1990|@C1|wban
NOAA_GSOD.GSOD1965|@C1|wban
NOAA_GSOD.GSOD1997|@C1|wban
NOAA_GSOD.GSOD1995|@C1|wban
NOAA_GSOD.GSOD1982|@C1|wban
NOAA_GSOD.GSOD1973|@C1|wban
NOAA_GSOD.GSOD1947|@C1|wban
NOAA_GSOD.GSOD1964|@C1|wban
NOAA_GSOD.GSOD1994|@C1|wban
NOAA_GSOD.GSOD1941|@C1|wban
NOAA_GSOD.GSOD2016|@C1|wban
NOAA_GSOD.GSOD1936|@C1|wban
NOAA_GSOD.GSOD1987|@C1|wban
NOAA_GSOD.GSOD1953|@C1|wban
NOAA_GSOD.GSOD1939|@C1|wban
NOAA_GSOD.GSOD1937|@C1|wban
NOAA_GSOD.GSOD1945|@C1|wban
NOAA_GSOD.GSOD1954|@C1|wban
NOAA_GSOD.GSOD1968|@C1|wban
NOAA_GSOD.GSOD2001|@C1|wban
NOAA_GSOD.GSOD1967|@C1|wban
NOAA_GSOD.GSOD1966|@C1|wban
NOAA_GSOD.GSOD2008|@C1|wban
NOAA_GSOD.GSOD2005|@C1|wban
NOAA_GSOD.GSOD1958|@C1|wban
NOAA_GSOD.GSOD1952|@C1|wban
NOAA_GSOD.GSOD2000|@C1|wban
NOAA_GSOD.GSOD1950|@C1|wban
NOAA_GSOD.GSOD1984|@C1|wban
NOAA_GSOD.GSOD1946|@C1|wban
NOAA_GSOD.GSOD1999|@C1|wban
NOAA_GSOD.GSOD1971|@C1|wban
NOAA_GSOD.GSOD2022|@C1|wban,date
NOAA_GSOD.GSOD1988|@C1|wban
NOAA_GSOD.GSOD1993|@C1|wban
NOAA_GSOD.GSOD2018|@C1|wban
NOAA_GSOD.GSOD1996|@C1|wban
NOAA_GSOD.GSOD1944|@C1|wban
NOAA_GSOD.GSOD1975|@C1|wban
NOAA_GSOD.GSOD1972|@C1|wban
NOAA_GSOD.GSOD2014|@C1|wban
NOAA_GSOD.GSOD1989|@C1|wban
NOAA_GSOD.GSOD1986|@C1|wban
NOAA_GSOD.GSOD1929|@C1|wban
NOAA_GSOD.GSOD1948|@C1|wban
NOAA_GSOD.GSOD1932|@C1|wban
NOAA_GSOD.GSOD1956|@C1|wban
NOAA_GSOD.GSOD1974|@C1|wban
NOAA_GSOD.GSOD2006|@C1|wban
NOAA_GSOD.GSOD1980|@C1|wban
NOAA_GSOD.GSOD2010|@C1|wban
NOAA_GSOD.GSOD1992|@C1|wban
NOAA_GSOD.GSOD2002|@C1|wban
NOAA_GSOD.GSOD2003|@C1|wban
NOAA_GSOD.GSOD2009|@C1|wban
NOAA_GSOD.GSOD1960|@C1|wban
NOAA_GSOD.GSOD2024|@C1|wban,date
NOAA_GSOD.GSOD1942|@C1|wban
NOAA_GSOD.GSOD1934|@C1|wban
NOAA_GSOD.GSOD1940|@C1|wban
NOAA_GSOD.GSOD2012|@C1|wban
NOAA_GSOD.GSOD1962|@C1|wban
NOAA_GSOD.GSOD1976|@C1|wban
NOAA_GSOD.GSOD2017|@C1|wban
NOAA_GSOD.GSOD1970|@C1|wban
NOAA_GSOD.GSOD1985|@C1|wban
NOAA_GSOD.GSOD1959|@C1|wban
NOAA_GSOD.GSOD1983|@C1|wban
NOAA_GSOD.GSOD2019|@C1|wban
NOAA_GSOD.GSOD1938|@C1|wban
NOAA_GSOD.GSOD1991|@C1|wban
NOAA_GSOD.GSOD1935|@C1|wban
NOAA_GSOD.GSOD2004|@C1|wban
NOAA_GSOD.GSOD2021|@C1|wban,date
NOAA_GSOD.GSOD2015|@C1|wban
NOAA_GSOD.GSOD2011|@C1|wban
NOAA_GSOD.GSOD1933|@C1|wban
NOAA_GSOD.GSOD1951|@C1|wban
NOAA_GSOD.GSOD1969|@C1|wban
NOAA_GSOD.GSOD1930|@C1|wban
NOAA_GSOD.GSOD2023|@C1|wban,date
NOAA_GSOD.GSOD1949|@C1|wban
